INFO  | 06/16/2022 10:51:46 PM | File run_exp.py           | Line 26    | Writing log file to /Users/alexdavies/Documents/Year_1/Project/GRAN_social/exp/GRAN/GRANMixtureBernoulli_social_2022-Jun-16-13-29-21_37088/log_exp_41026.txt
INFO  | 06/16/2022 11:00:41 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0821 iteration 00000520 = 0.17688974738121033
INFO  | 06/16/2022 11:00:46 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0821 iteration 00000525 = 0.15425439178943634
INFO  | 06/16/2022 11:00:50 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0821 iteration 00000530 = 0.16223010420799255
INFO  | 06/16/2022 11:00:54 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0821 iteration 00000535 = 0.1610843539237976
INFO  | 06/16/2022 11:00:59 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0821 iteration 00000540 = 0.1545175015926361
INFO  | 06/16/2022 11:01:04 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000545 = 0.18156106770038605
INFO  | 06/16/2022 11:01:08 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000550 = 0.14184093475341797
INFO  | 06/16/2022 11:01:13 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000555 = 0.13438622653484344
INFO  | 06/16/2022 11:01:18 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000560 = 0.1370558887720108
INFO  | 06/16/2022 11:01:22 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000565 = 0.1925508975982666
INFO  | 06/16/2022 11:01:26 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000570 = 0.18261472880840302
INFO  | 06/16/2022 11:01:32 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0822 iteration 00000575 = 0.18974848091602325
INFO  | 06/16/2022 11:01:37 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000580 = 0.16699019074440002
INFO  | 06/16/2022 11:01:41 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000585 = 0.1600235402584076
INFO  | 06/16/2022 11:01:46 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000590 = 0.1568574607372284
INFO  | 06/16/2022 11:01:51 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000595 = 0.1629524528980255
INFO  | 06/16/2022 11:01:57 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000600 = 0.13951162993907928
INFO  | 06/16/2022 11:02:02 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0823 iteration 00000605 = 0.1518075168132782
INFO  | 06/16/2022 11:02:07 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000610 = 0.1678173691034317
INFO  | 06/16/2022 11:02:12 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000615 = 0.1378054916858673
INFO  | 06/16/2022 11:02:17 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000620 = 0.14776846766471863
INFO  | 06/16/2022 11:02:21 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000625 = 0.14641337096691132
INFO  | 06/16/2022 11:02:26 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000630 = 0.1531454622745514
INFO  | 06/16/2022 11:02:32 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000635 = 0.15619686245918274
INFO  | 06/16/2022 11:02:36 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0824 iteration 00000640 = 0.18523894250392914
INFO  | 06/16/2022 11:02:36 PM | File gran_runner.py       | Line 283   | Saving Snapshot @ epoch 0824
INFO  | 06/16/2022 11:02:40 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000645 = 0.13782821595668793
INFO  | 06/16/2022 11:02:45 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000650 = 0.1565985232591629
INFO  | 06/16/2022 11:02:50 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000655 = 0.19154812395572662
INFO  | 06/16/2022 11:02:55 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000660 = 0.19773314893245697
INFO  | 06/16/2022 11:03:00 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000665 = 0.14421100914478302
INFO  | 06/16/2022 11:03:04 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0825 iteration 00000670 = 0.1598673164844513
INFO  | 06/16/2022 11:03:09 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000675 = 0.20117108523845673
INFO  | 06/16/2022 11:03:14 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000680 = 0.19133329391479492
INFO  | 06/16/2022 11:03:19 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000685 = 0.20883746445178986
INFO  | 06/16/2022 11:03:24 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000690 = 0.17312175035476685
INFO  | 06/16/2022 11:03:28 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000695 = 0.1712527722120285
INFO  | 06/16/2022 11:03:33 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0826 iteration 00000700 = 0.16817769408226013
INFO  | 06/16/2022 11:03:38 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000705 = 0.16073498129844666
INFO  | 06/16/2022 11:03:42 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000710 = 0.15382322669029236
INFO  | 06/16/2022 11:03:47 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000715 = 0.11597706377506256
INFO  | 06/16/2022 11:03:52 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000720 = 0.17081739008426666
INFO  | 06/16/2022 11:03:58 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000725 = 0.15454047918319702
INFO  | 06/16/2022 11:04:02 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000730 = 0.13086478412151337
INFO  | 06/16/2022 11:04:07 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0827 iteration 00000735 = 0.22176948189735413
INFO  | 06/16/2022 11:04:11 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000740 = 0.14100490510463715
INFO  | 06/16/2022 11:04:17 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000745 = 0.14039696753025055
INFO  | 06/16/2022 11:04:22 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000750 = 0.1432550698518753
INFO  | 06/16/2022 11:04:26 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000755 = 0.16340181231498718
INFO  | 06/16/2022 11:04:31 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000760 = 0.14883963763713837
INFO  | 06/16/2022 11:04:36 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0828 iteration 00000765 = 0.14221316576004028
INFO  | 06/16/2022 11:04:38 PM | File gran_runner.py       | Line 283   | Saving Snapshot @ epoch 0828
INFO  | 06/16/2022 11:04:40 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000770 = 0.12825068831443787
INFO  | 06/16/2022 11:04:45 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000775 = 0.1714855134487152
INFO  | 06/16/2022 11:04:50 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000780 = 0.15077552199363708
INFO  | 06/16/2022 11:04:55 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000785 = 0.2393988072872162
INFO  | 06/16/2022 11:05:00 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000790 = 0.2009424865245819
INFO  | 06/16/2022 11:05:05 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000795 = 0.15610840916633606
INFO  | 06/16/2022 11:05:10 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0829 iteration 00000800 = 0.18247413635253906
INFO  | 06/16/2022 11:05:14 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000805 = 0.18119263648986816
INFO  | 06/16/2022 11:05:19 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000810 = 0.20303364098072052
INFO  | 06/16/2022 11:05:24 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000815 = 0.18181397020816803
INFO  | 06/16/2022 11:05:28 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000820 = 0.11943799257278442
INFO  | 06/16/2022 11:05:33 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000825 = 0.18761774897575378
INFO  | 06/16/2022 11:05:37 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0830 iteration 00000830 = 0.19143593311309814
INFO  | 06/16/2022 11:05:42 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000835 = 0.16546806693077087
INFO  | 06/16/2022 11:05:47 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000840 = 0.19317413866519928
INFO  | 06/16/2022 11:05:52 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000845 = 0.14065460860729218
INFO  | 06/16/2022 11:05:57 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000850 = 0.12800368666648865
INFO  | 06/16/2022 11:06:02 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000855 = 0.12308795750141144
INFO  | 06/16/2022 11:06:07 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0831 iteration 00000860 = 0.1317511647939682
INFO  | 06/16/2022 11:06:12 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000865 = 0.21818391978740692
INFO  | 06/16/2022 11:06:16 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000870 = 0.16299401223659515
INFO  | 06/16/2022 11:06:21 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000875 = 0.1542731523513794
INFO  | 06/16/2022 11:06:26 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000880 = 0.3041461706161499
INFO  | 06/16/2022 11:06:31 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000885 = 0.18962539732456207
INFO  | 06/16/2022 11:06:35 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000890 = 0.1135052889585495
INFO  | 06/16/2022 11:06:40 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0832 iteration 00000895 = 0.2013401985168457
INFO  | 06/16/2022 11:06:41 PM | File gran_runner.py       | Line 283   | Saving Snapshot @ epoch 0832
INFO  | 06/16/2022 11:06:45 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0833 iteration 00000900 = 0.19196778535842896
INFO  | 06/16/2022 11:06:50 PM | File gran_runner.py       | Line 279   | NLL Loss @ epoch 0833 iteration 00000905 = 0.1312924325466156
